gkz;jahr;haushaltskonto-hinweis;haushaltskonto-hinweis-name;haushaltskonto-ansatz;ansatzbezeichnung;haushaltskonto-post;kontenbezeichnung;soll-rj
32135;2018;1;"ordentliche Ausgaben";215;"Allgemeinbildende höhere Schulen";452;Treibstoffe;12,87
32135;2018;1;"ordentliche Ausgaben";215;"Allgemeinbildende höhere Schulen";454;Reinigungsmittel;2881,32
32135;2018;1;"ordentliche Ausgaben";215;"Allgemeinbildende höhere Schulen";456;"Schreib-, Zeichen- und sonstige Büromittel";578,14
32135;2018;1;"ordentliche Ausgaben";215;"Allgemeinbildende höhere Schulen";457;Druckwerke;1862,54
32135;2018;1;"ordentliche Ausgaben";215;"Allgemeinbildende höhere Schulen";459;"Sonstige Verbrauchsgüter";8897,69
32135;2018;1;"ordentliche Ausgaben";215;"Allgemeinbildende höhere Schulen";510;"Geldbezüge der Vertragsbediensteten der Verwaltung";88107,33
32135;2018;1;"ordentliche Ausgaben";215;"Allgemeinbildende höhere Schulen";511;"Geldbezüge der Vertragsbediensteten in handwerklicher Verwendung";87905,15
32135;2018;1;"ordentliche Ausgaben";215;"Allgemeinbildende höhere Schulen";560;Reisegebühren;1118,65
32135;2018;1;"ordentliche Ausgaben";215;"Allgemeinbildende höhere Schulen";565;Mehrleistungsvergütungen;8761,29
32135;2018;1;"ordentliche Ausgaben";215;"Allgemeinbildende höhere Schulen";569;"Sonstige Nebengebühren";931,68
32135;2018;1;"ordentliche Ausgaben";215;"Allgemeinbildende höhere Schulen";580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";7264,48
32135;2018;1;"ordentliche Ausgaben";215;"Allgemeinbildende höhere Schulen";581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";37959,35
32135;2018;1;"ordentliche Ausgaben";215;"Allgemeinbildende höhere Schulen";582;"Leistungen aus der Selbstträgerschaft (soweit gesondert ausgewiesen)";1627,97
32135;2018;1;"ordentliche Ausgaben";215;"Allgemeinbildende höhere Schulen";600;Strom;11196,28
32135;2018;1;"ordentliche Ausgaben";215;"Allgemeinbildende höhere Schulen";603;Wärme;31364,03
32135;2018;1;"ordentliche Ausgaben";215;"Allgemeinbildende höhere Schulen";614;"Instandhaltung von Gebäuden";4316,74
32135;2018;1;"ordentliche Ausgaben";215;"Allgemeinbildende höhere Schulen";617;"Instandhaltung von Fahrzeugen";524,96
32135;2018;1;"ordentliche Ausgaben";215;"Allgemeinbildende höhere Schulen";618;"Instandhaltung von sonstigen Anlagen";6327,76
32135;2018;1;"ordentliche Ausgaben";215;"Allgemeinbildende höhere Schulen";630;Postdienste;1428,42
32135;2018;1;"ordentliche Ausgaben";215;"Allgemeinbildende höhere Schulen";631;Telekommunikationsdienste;2083,43
32135;2018;1;"ordentliche Ausgaben";215;"Allgemeinbildende höhere Schulen";650;"Zinsen für Finanzschulden - Inland";1340,39
32135;2018;1;"ordentliche Ausgaben";215;"Allgemeinbildende höhere Schulen";670;Versicherungen;10549,81
32135;2018;1;"ordentliche Ausgaben";215;"Allgemeinbildende höhere Schulen";700;Mietzinse;50640,00
32135;2018;1;"ordentliche Ausgaben";215;"Allgemeinbildende höhere Schulen";710;"Öffentliche Abgaben (Ausgaben), ohne Gebühren gemäß FAG";15741,43
32135;2018;1;"ordentliche Ausgaben";215;"Allgemeinbildende höhere Schulen";720;"Kostenbeiträge (Kostenersätze) für Leistungen";1283,75
32135;2018;1;"ordentliche Ausgaben";215;"Allgemeinbildende höhere Schulen";728;"Entgelte für sonstige Leistungen";23346,44
32135;2018;1;"ordentliche Ausgaben";215;"Allgemeinbildende höhere Schulen";729;"Sonstige Ausgaben";17787,18
32135;2018;1;"ordentliche Ausgaben";229;"Berufsbildender Unterricht, Anstalten der Lehrer- und Erziehungsbildung - Sonstige Einrichtungen und Maßnahmen";729;"Sonstige Ausgaben";239400,00
32135;2018;1;"ordentliche Ausgaben";229;"Berufsbildender Unterricht, Anstalten der Lehrer- und Erziehungsbildung - Sonstige Einrichtungen und Maßnahmen";757;"Laufende Transferzahlungen an private Organisationen ohne Erwerbszweck";31787,46
32135;2018;1;"ordentliche Ausgaben";229;"Berufsbildender Unterricht, Anstalten der Lehrer- und Erziehungsbildung - Sonstige Einrichtungen und Maßnahmen";772;"Kapitaltransferzahlungen an Gemeinden, Gemeindeverbände und -fonds";18040,00
32135;2018;1;"ordentliche Ausgaben";240;Kindergärten;043;Betriebsausstattung;9127,64
32135;2018;1;"ordentliche Ausgaben";240;Kindergärten;341;"Investitionsdarlehen von Ländern, Landesfonds und Landeskammern";9418,40
32135;2018;1;"ordentliche Ausgaben";240;Kindergärten;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";89464,24
32135;2018;1;"ordentliche Ausgaben";240;Kindergärten;400;"Geringwertige Wirtschaftsgüter des Anlagevermögens";3546,44
32135;2018;1;"ordentliche Ausgaben";240;Kindergärten;454;Reinigungsmittel;5989,93
32135;2018;1;"ordentliche Ausgaben";240;Kindergärten;459;"Sonstige Verbrauchsgüter";5503,67
32135;2018;1;"ordentliche Ausgaben";240;Kindergärten;510;"Geldbezüge der Vertragsbediensteten der Verwaltung";61132,90
32135;2018;1;"ordentliche Ausgaben";240;Kindergärten;511;"Geldbezüge der Vertragsbediensteten in handwerklicher Verwendung";866065,09
32135;2018;1;"ordentliche Ausgaben";240;Kindergärten;523;"Geldbezüge der nicht ganzjährig beschäftigter Arbeiter";34314,41
32135;2018;1;"ordentliche Ausgaben";240;Kindergärten;560;Reisegebühren;1659,03
32135;2018;1;"ordentliche Ausgaben";240;Kindergärten;565;Mehrleistungsvergütungen;15855,42
32135;2018;1;"ordentliche Ausgaben";240;Kindergärten;569;"Sonstige Nebengebühren";7956,00
32135;2018;1;"ordentliche Ausgaben";240;Kindergärten;580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";38420,87
32135;2018;1;"ordentliche Ausgaben";240;Kindergärten;581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";196847,19
32135;2018;1;"ordentliche Ausgaben";240;Kindergärten;582;"Leistungen aus der Selbstträgerschaft (soweit gesondert ausgewiesen)";12264,89
32135;2018;1;"ordentliche Ausgaben";240;Kindergärten;600;Strom;18950,40
32135;2018;1;"ordentliche Ausgaben";240;Kindergärten;601;Gas;17886,90
32135;2018;1;"ordentliche Ausgaben";240;Kindergärten;614;"Instandhaltung von Gebäuden";722,83
32135;2018;1;"ordentliche Ausgaben";240;Kindergärten;617;"Instandhaltung von Fahrzeugen";3128,65
32135;2018;1;"ordentliche Ausgaben";240;Kindergärten;618;"Instandhaltung von sonstigen Anlagen";13920,99
32135;2018;1;"ordentliche Ausgaben";240;Kindergärten;620;"Personen- und Gütertransporte";530,92
32135;2018;1;"ordentliche Ausgaben";240;Kindergärten;631;Telekommunikationsdienste;1698,78
32135;2018;1;"ordentliche Ausgaben";240;Kindergärten;650;"Zinsen für Finanzschulden - Inland";18610,74
32135;2018;1;"ordentliche Ausgaben";240;Kindergärten;670;Versicherungen;10098,54
32135;2018;1;"ordentliche Ausgaben";240;Kindergärten;700;Mietzinse;78804,14
32135;2018;1;"ordentliche Ausgaben";240;Kindergärten;710;"Öffentliche Abgaben (Ausgaben), ohne Gebühren gemäß FAG";24073,31
32135;2018;1;"ordentliche Ausgaben";240;Kindergärten;728;"Entgelte für sonstige Leistungen";77852,83
32135;2018;1;"ordentliche Ausgaben";240;Kindergärten;729;"Sonstige Ausgaben";167148,28
32135;2018;1;"ordentliche Ausgaben";253;Jugendverkehrserziehung;617;"Instandhaltung von Fahrzeugen";363,42
32135;2018;1;"ordentliche Ausgaben";253;Jugendverkehrserziehung;618;"Instandhaltung von sonstigen Anlagen";1242,72
32135;2018;1;"ordentliche Ausgaben";253;Jugendverkehrserziehung;670;Versicherungen;126,56
32135;2018;1;"ordentliche Ausgaben";253;Jugendverkehrserziehung;728;"Entgelte für sonstige Leistungen";1463,85
32135;2018;1;"ordentliche Ausgaben";262;Sportplätze;043;Betriebsausstattung;289,85
32135;2018;1;"ordentliche Ausgaben";262;Sportplätze;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";5517,76
32135;2018;1;"ordentliche Ausgaben";262;Sportplätze;400;"Geringwertige Wirtschaftsgüter des Anlagevermögens";700,00
32135;2018;1;"ordentliche Ausgaben";262;Sportplätze;452;Treibstoffe;1529,22
32135;2018;1;"ordentliche Ausgaben";262;Sportplätze;454;Reinigungsmittel;38,02
32135;2018;1;"ordentliche Ausgaben";262;Sportplätze;459;"Sonstige Verbrauchsgüter";18,36
32135;2018;1;"ordentliche Ausgaben";262;Sportplätze;510;"Geldbezüge der Vertragsbediensteten der Verwaltung";13751,95
32135;2018;1;"ordentliche Ausgaben";262;Sportplätze;511;"Geldbezüge der Vertragsbediensteten in handwerklicher Verwendung";17603,76
32135;2018;1;"ordentliche Ausgaben";262;Sportplätze;560;Reisegebühren;247,54
32135;2018;1;"ordentliche Ausgaben";262;Sportplätze;565;Mehrleistungsvergütungen;7467,00
32135;2018;1;"ordentliche Ausgaben";262;Sportplätze;569;"Sonstige Nebengebühren";2448,59
32135;2018;1;"ordentliche Ausgaben";262;Sportplätze;580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";1607,60
32135;2018;1;"ordentliche Ausgaben";262;Sportplätze;581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";8212,84
32135;2018;1;"ordentliche Ausgaben";262;Sportplätze;582;"Leistungen aus der Selbstträgerschaft (soweit gesondert ausgewiesen)";131,93
32135;2018;1;"ordentliche Ausgaben";262;Sportplätze;600;Strom;20271,27
32135;2018;1;"ordentliche Ausgaben";262;Sportplätze;601;Gas;4320,55
32135;2018;1;"ordentliche Ausgaben";262;Sportplätze;613;"Instandhaltung von sonstigen Grundstückseinrichtungen";53682,33
32135;2018;1;"ordentliche Ausgaben";262;Sportplätze;614;"Instandhaltung von Gebäuden";1383,47
32135;2018;1;"ordentliche Ausgaben";262;Sportplätze;616;"Instandhaltung von Maschinen und maschinellen Anlagen";2612,62
32135;2018;1;"ordentliche Ausgaben";262;Sportplätze;617;"Instandhaltung von Fahrzeugen";3807,41
32135;2018;1;"ordentliche Ausgaben";262;Sportplätze;618;"Instandhaltung von sonstigen Anlagen";2638,23
32135;2018;1;"ordentliche Ausgaben";262;Sportplätze;631;Telekommunikationsdienste;388,53
32135;2018;1;"ordentliche Ausgaben";262;Sportplätze;650;"Zinsen für Finanzschulden - Inland";256,82
32135;2018;1;"ordentliche Ausgaben";262;Sportplätze;670;Versicherungen;2813,40
32135;2018;1;"ordentliche Ausgaben";262;Sportplätze;710;"Öffentliche Abgaben (Ausgaben), ohne Gebühren gemäß FAG";14416,93
32135;2018;1;"ordentliche Ausgaben";262;Sportplätze;728;"Entgelte für sonstige Leistungen";31749,47
32135;2018;1;"ordentliche Ausgaben";262;Sportplätze;729;"Sonstige Ausgaben";4018,44
32135;2018;1;"ordentliche Ausgaben";263;"Turn- und Sporthallen";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";6196,55
32135;2018;1;"ordentliche Ausgaben";263;"Turn- und Sporthallen";400;"Geringwertige Wirtschaftsgüter des Anlagevermögens";169,98
32135;2018;1;"ordentliche Ausgaben";263;"Turn- und Sporthallen";510;"Geldbezüge der Vertragsbediensteten der Verwaltung";2254,71
32135;2018;1;"ordentliche Ausgaben";263;"Turn- und Sporthallen";511;"Geldbezüge der Vertragsbediensteten in handwerklicher Verwendung";10830,96
32135;2018;1;"ordentliche Ausgaben";263;"Turn- und Sporthallen";565;Mehrleistungsvergütungen;7187,97
32135;2018;1;"ordentliche Ausgaben";263;"Turn- und Sporthallen";569;"Sonstige Nebengebühren";322,44
32135;2018;1;"ordentliche Ausgaben";263;"Turn- und Sporthallen";580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";803,33
32135;2018;1;"ordentliche Ausgaben";263;"Turn- und Sporthallen";581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";4125,27
32135;2018;1;"ordentliche Ausgaben";263;"Turn- und Sporthallen";582;"Leistungen aus der Selbstträgerschaft (soweit gesondert ausgewiesen)";221,28
32135;2018;1;"ordentliche Ausgaben";263;"Turn- und Sporthallen";617;"Instandhaltung von Fahrzeugen";892,46
32135;2018;1;"ordentliche Ausgaben";263;"Turn- und Sporthallen";650;"Zinsen für Finanzschulden - Inland";665,95
32135;2018;1;"ordentliche Ausgaben";263;"Turn- und Sporthallen";700;Mietzinse;397031,28
32135;2018;1;"ordentliche Ausgaben";263;"Turn- und Sporthallen";710;"Öffentliche Abgaben (Ausgaben), ohne Gebühren gemäß FAG";1016,68
32135;2018;1;"ordentliche Ausgaben";263;"Turn- und Sporthallen";728;"Entgelte für sonstige Leistungen";79693,83
32135;2018;1;"ordentliche Ausgaben";264;"Eislaufplätze und -hallen";043;Betriebsausstattung;2589,00
32135;2018;1;"ordentliche Ausgaben";264;"Eislaufplätze und -hallen";400;"Geringwertige Wirtschaftsgüter des Anlagevermögens";499,14
32135;2018;1;"ordentliche Ausgaben";264;"Eislaufplätze und -hallen";452;Treibstoffe;909,32
32135;2018;1;"ordentliche Ausgaben";264;"Eislaufplätze und -hallen";510;"Geldbezüge der Vertragsbediensteten der Verwaltung";38317,99
32135;2018;1;"ordentliche Ausgaben";264;"Eislaufplätze und -hallen";511;"Geldbezüge der Vertragsbediensteten in handwerklicher Verwendung";12542,20
32135;2018;1;"ordentliche Ausgaben";264;"Eislaufplätze und -hallen";523;"Geldbezüge der nicht ganzjährig beschäftigter Arbeiter";3358,38
32135;2018;1;"ordentliche Ausgaben";264;"Eislaufplätze und -hallen";560;Reisegebühren;481,28
32135;2018;1;"ordentliche Ausgaben";264;"Eislaufplätze und -hallen";565;Mehrleistungsvergütungen;7510,23
32135;2018;1;"ordentliche Ausgaben";264;"Eislaufplätze und -hallen";569;"Sonstige Nebengebühren";3889,87
32135;2018;1;"ordentliche Ausgaben";264;"Eislaufplätze und -hallen";580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";2700,90
32135;2018;1;"ordentliche Ausgaben";264;"Eislaufplätze und -hallen";581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";12527,15
32135;2018;1;"ordentliche Ausgaben";264;"Eislaufplätze und -hallen";582;"Leistungen aus der Selbstträgerschaft (soweit gesondert ausgewiesen)";391,51
32135;2018;1;"ordentliche Ausgaben";264;"Eislaufplätze und -hallen";600;Strom;24463,18
32135;2018;1;"ordentliche Ausgaben";264;"Eislaufplätze und -hallen";614;"Instandhaltung von Gebäuden";905,58
32135;2018;1;"ordentliche Ausgaben";264;"Eislaufplätze und -hallen";616;"Instandhaltung von Maschinen und maschinellen Anlagen";26561,43
32135;2018;1;"ordentliche Ausgaben";264;"Eislaufplätze und -hallen";617;"Instandhaltung von Fahrzeugen";518,05
32135;2018;1;"ordentliche Ausgaben";264;"Eislaufplätze und -hallen";618;"Instandhaltung von sonstigen Anlagen";705,05
32135;2018;1;"ordentliche Ausgaben";264;"Eislaufplätze und -hallen";630;Postdienste;600,00
32135;2018;1;"ordentliche Ausgaben";264;"Eislaufplätze und -hallen";631;Telekommunikationsdienste;157,17
32135;2018;1;"ordentliche Ausgaben";264;"Eislaufplätze und -hallen";670;Versicherungen;6367,94
32135;2018;1;"ordentliche Ausgaben";264;"Eislaufplätze und -hallen";710;"Öffentliche Abgaben (Ausgaben), ohne Gebühren gemäß FAG";10977,54
32135;2018;1;"ordentliche Ausgaben";264;"Eislaufplätze und -hallen";728;"Entgelte für sonstige Leistungen";67233,06
32135;2018;1;"ordentliche Ausgaben";269;"Sport und außerschulische Leibeserziehung - Sonstige Einrichtungen und Maßnahmen";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";9832,02
32135;2018;1;"ordentliche Ausgaben";269;"Sport und außerschulische Leibeserziehung - Sonstige Einrichtungen und Maßnahmen";510;"Geldbezüge der Vertragsbediensteten der Verwaltung";5442,24
32135;2018;1;"ordentliche Ausgaben";269;"Sport und außerschulische Leibeserziehung - Sonstige Einrichtungen und Maßnahmen";511;"Geldbezüge der Vertragsbediensteten in handwerklicher Verwendung";1462,16
32135;2018;1;"ordentliche Ausgaben";269;"Sport und außerschulische Leibeserziehung - Sonstige Einrichtungen und Maßnahmen";560;Reisegebühren;237,70
32135;2018;1;"ordentliche Ausgaben";269;"Sport und außerschulische Leibeserziehung - Sonstige Einrichtungen und Maßnahmen";565;Mehrleistungsvergütungen;2771,54
32135;2018;1;"ordentliche Ausgaben";269;"Sport und außerschulische Leibeserziehung - Sonstige Einrichtungen und Maßnahmen";569;"Sonstige Nebengebühren";202,51
32135;2018;1;"ordentliche Ausgaben";269;"Sport und außerschulische Leibeserziehung - Sonstige Einrichtungen und Maßnahmen";580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";384,44
32135;2018;1;"ordentliche Ausgaben";269;"Sport und außerschulische Leibeserziehung - Sonstige Einrichtungen und Maßnahmen";581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";1920,52
32135;2018;1;"ordentliche Ausgaben";269;"Sport und außerschulische Leibeserziehung - Sonstige Einrichtungen und Maßnahmen";616;"Instandhaltung von Maschinen und maschinellen Anlagen";5410,92
32135;2018;1;"ordentliche Ausgaben";269;"Sport und außerschulische Leibeserziehung - Sonstige Einrichtungen und Maßnahmen";617;"Instandhaltung von Fahrzeugen";1722,72
32135;2018;1;"ordentliche Ausgaben";269;"Sport und außerschulische Leibeserziehung - Sonstige Einrichtungen und Maßnahmen";630;Postdienste;1000,00
32135;2018;1;"ordentliche Ausgaben";269;"Sport und außerschulische Leibeserziehung - Sonstige Einrichtungen und Maßnahmen";650;"Zinsen für Finanzschulden - Inland";636,38
32135;2018;1;"ordentliche Ausgaben";269;"Sport und außerschulische Leibeserziehung - Sonstige Einrichtungen und Maßnahmen";670;Versicherungen;486,90
32135;2018;1;"ordentliche Ausgaben";269;"Sport und außerschulische Leibeserziehung - Sonstige Einrichtungen und Maßnahmen";728;"Entgelte für sonstige Leistungen";38203,05
32135;2018;1;"ordentliche Ausgaben";269;"Sport und außerschulische Leibeserziehung - Sonstige Einrichtungen und Maßnahmen";729;"Sonstige Ausgaben";1395,97
32135;2018;1;"ordentliche Ausgaben";270;Volkshochschulen;043;Betriebsausstattung;215,01
32135;2018;1;"ordentliche Ausgaben";270;Volkshochschulen;457;Druckwerke;3305,34
32135;2018;1;"ordentliche Ausgaben";270;Volkshochschulen;510;"Geldbezüge der Vertragsbediensteten der Verwaltung";8165,16
32135;2018;1;"ordentliche Ausgaben";270;Volkshochschulen;520;"Geldbezüge der Geldbezüge der ganzjährig beschäftigten Angestellten";75161,91
32135;2018;1;"ordentliche Ausgaben";270;Volkshochschulen;560;Reisegebühren;12,53
32135;2018;1;"ordentliche Ausgaben";270;Volkshochschulen;565;Mehrleistungsvergütungen;2101,35
32135;2018;1;"ordentliche Ausgaben";270;Volkshochschulen;569;"Sonstige Nebengebühren";26,05
32135;2018;1;"ordentliche Ausgaben";270;Volkshochschulen;580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";985,19
32135;2018;1;"ordentliche Ausgaben";270;Volkshochschulen;581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";3009,50
32135;2018;1;"ordentliche Ausgaben";270;Volkshochschulen;582;"Leistungen aus der Selbstträgerschaft (soweit gesondert ausgewiesen)";140,94
32135;2018;1;"ordentliche Ausgaben";270;Volkshochschulen;600;Strom;290,59
32135;2018;1;"ordentliche Ausgaben";270;Volkshochschulen;670;Versicherungen;314,46
32135;2018;1;"ordentliche Ausgaben";270;Volkshochschulen;700;Mietzinse;1507,70
32135;2018;1;"ordentliche Ausgaben";270;Volkshochschulen;710;"Öffentliche Abgaben (Ausgaben), ohne Gebühren gemäß FAG";582,00
32135;2018;1;"ordentliche Ausgaben";270;Volkshochschulen;728;"Entgelte für sonstige Leistungen";361,51
32135;2018;1;"ordentliche Ausgaben";270;Volkshochschulen;729;"Sonstige Ausgaben";27290,20
32135;2018;1;"ordentliche Ausgaben";270;Volkshochschulen;757;"Laufende Transferzahlungen an private Organisationen ohne Erwerbszweck";-1900,00
32135;2018;1;"ordentliche Ausgaben";273;Volksbüchereien;043;Betriebsausstattung;10765,44
32135;2018;1;"ordentliche Ausgaben";273;Volksbüchereien;400;"Geringwertige Wirtschaftsgüter des Anlagevermögens";87,50
32135;2018;1;"ordentliche Ausgaben";273;Volksbüchereien;454;Reinigungsmittel;269,51
32135;2018;1;"ordentliche Ausgaben";273;Volksbüchereien;459;"Sonstige Verbrauchsgüter";752,36
32135;2018;1;"ordentliche Ausgaben";273;Volksbüchereien;510;"Geldbezüge der Vertragsbediensteten der Verwaltung";47058,27
32135;2018;1;"ordentliche Ausgaben";273;Volksbüchereien;511;"Geldbezüge der Vertragsbediensteten in handwerklicher Verwendung";8288,45
