Jahr;Bundesland;Voranschlag/Rechnungsabschluss;Datenquelle;Gemeindekennziffer;Gemeindename;Haushalt;Ansatz-Uab;Ansatz-Ugl;Konto-Grp;Konto-Ugl;Vorhabencode;Mvag;Ansatz-Text;Konto-Text;Wert
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;441;000;565;000;0000000;3211;"MASSNAHMEN ZUR BEHEBUNG VON NOTSTÄNDEN";Mehrleistungsvergütungen;789,96
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;441;000;569;000;0000000;3211;"MASSNAHMEN ZUR BEHEBUNG VON NOTSTÄNDEN";"Sonstige Nebengebühren";12,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;441;000;580;000;0000000;3212;"MASSNAHMEN ZUR BEHEBUNG VON NOTSTÄNDEN";"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";298,50
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;441;000;582;000;0000000;3212;"MASSNAHMEN ZUR BEHEBUNG VON NOTSTÄNDEN";"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";1714,14
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;441;000;617;000;0000000;3224;"MASSNAHMEN ZUR BEHEBUNG VON NOTSTÄNDEN";"Fahrzeug- und Maschinenkosten";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;441;000;728;800;0000000;3225;"MASSNAHMEN ZUR BEHEBUNG VON NOTSTÄNDEN";"Vergütung Bauhofleistungen";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;441;000;768;000;0000000;3234;"MASSNAHMEN ZUR BEHEBUNG VON NOTSTÄNDEN";"Freiwillige Zuwendungen";66325,66
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;441;000;768;100;0000000;3234;"MASSNAHMEN ZUR BEHEBUNG VON NOTSTÄNDEN";"Unterstützung SOMA-Markt";4800,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;441;000;768;500;0000000;3234;"MASSNAHMEN ZUR BEHEBUNG VON NOTSTÄNDEN";Sozialcard;328,55
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;460;000;728;600;0000000;3225;"FAMILIENPOLITISCHE MASSNAHMEN";Frauenprojekte;8780,14
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;460;000;829;000;0000000;3116;"FAMILIENPOLITISCHE MASSNAHMEN";"Sonstige Einnahmen";860,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;469;000;413;000;0000000;3221;"SONSTIGE MASSNAHMEN";Säuglingsbetreuung;6237,90
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;469;000;728;000;0000000;3225;"SONSTIGE MASSNAHMEN";"Beiträge lt. NÖ Kinderbetreuungsg.";448415,95
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;469;000;816;000;0000000;3114;"SONSTIGE MASSNAHMEN";"Kostenbeitrag zu Kinderbetreuung";18149,41
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;489;000;768;000;0000000;3234;"SONSTIGE MASSNAHMEN";"Förderungsbeitr. für Wohnraumbesch.";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;489;000;778;000;0000000;3434;"SONSTIGE MASSNAHMEN";"Förderungsbeitrag - Aufschliessung.";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;510;000;728;000;0000000;3225;"MEDIZINISCHE BEREICHSVERSORGUNG";"Entgelte für sonstige Leistungen";38058,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;510;000;752;000;0000000;3231;"MEDIZINISCHE BEREICHSVERSORGUNG";"Beitrag an den Pensionsverband für Gemeindeärzte NÖ";69028,73
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;511;000;413;000;0000000;3221;"FAMILIENBERATUNG - MUTTERBERATUNG";"Familienfreundliche Gemeinde (Fahrrad-, Schihelme)";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;511;000;700;000;0000000;3223;"FAMILIENBERATUNG - MUTTERBERATUNG";Miete;7135,32
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;511;000;726;000;0000000;3225;"FAMILIENBERATUNG - MUTTERBERATUNG";"Beitrag für Psychologen";19715,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;511;000;729;000;0000000;3225;"FAMILIENBERATUNG - MUTTERBERATUNG";"Familienfreundliche Gemeinde";297,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;511;000;829;000;0000000;3116;"FAMILIENBERATUNG - MUTTERBERATUNG";"Sonstige Einnahmen";141,30
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;512;000;454;000;0000000;3221;"SONSTIGE MED. BERATUNG UND BETREUUNG";Reinigungsmittel;129,66
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;512;000;510;000;0000000;3211;"SONSTIGE MED. BERATUNG UND BETREUUNG";"Geldbezüge Vertragsbedienstete der Verwaltung";22753,92
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;512;000;511;000;0000000;3211;"SONSTIGE MED. BERATUNG UND BETREUUNG";"Geldbezüge VB handwerkl. Verwendung beschäftigten Arbeiter";4804,90
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;512;000;565;000;0000000;3211;"SONSTIGE MED. BERATUNG UND BETREUUNG";Mehrleistungsvergütungen;3058,90
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;512;000;569;000;0000000;3211;"SONSTIGE MED. BERATUNG UND BETREUUNG";"Sonstige Nebengebühren";371,88
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;512;000;580;000;0000000;3212;"SONSTIGE MED. BERATUNG UND BETREUUNG";"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";1150,67
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;512;000;582;000;0000000;3212;"SONSTIGE MED. BERATUNG UND BETREUUNG";"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";6618,12
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;512;000;600;000;0000000;3222;"SONSTIGE MED. BERATUNG UND BETREUUNG";Strom;1678,10
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;512;000;600;100;0000000;3222;"SONSTIGE MED. BERATUNG UND BETREUUNG";Gas;-1798,94
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;512;000;617;000;0000000;3224;"SONSTIGE MED. BERATUNG UND BETREUUNG";"Fahrzeug- und Maschinenkosten";413,86
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;512;000;631;000;0000000;3222;"SONSTIGE MED. BERATUNG UND BETREUUNG";Telekommunikationsdienste;645,37
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;512;000;700;000;0000000;3223;"SONSTIGE MED. BERATUNG UND BETREUUNG";Miete;14797,55
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;512;000;710;000;0000000;3225;"SONSTIGE MED. BERATUNG UND BETREUUNG";"Öffentliche Abgaben";126,24
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;512;000;724;000;0000000;3225;"SONSTIGE MED. BERATUNG UND BETREUUNG";Reisegebühren;221,76
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;512;000;728;000;0000000;3225;"SONSTIGE MED. BERATUNG UND BETREUUNG";Projekte;1150,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;512;000;728;500;0000000;3225;"SONSTIGE MED. BERATUNG UND BETREUUNG";"Leistungsentgelte an Firmen";33617,60
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;512;000;728;800;0000000;3225;"SONSTIGE MED. BERATUNG UND BETREUUNG";"Vergütung Bauhofleistungen";1871,98
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;512;000;777;000;0000000;3434;"SONSTIGE MED. BERATUNG UND BETREUUNG";Projektbeitrag;10000,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;512;000;811;000;0000000;3115;"SONSTIGE MED. BERATUNG UND BETREUUNG";Mieten;5051,84
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;512;000;829;000;0000000;3116;"SONSTIGE MED. BERATUNG UND BETREUUNG";"Sonstige Einnahmen";2640,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;520;000;400;100;0000000;3221;UMWELTSCHUTZ;Dienstbekleidung;0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;520;000;510;000;0000000;3211;UMWELTSCHUTZ;"Geldbezüge Vertragsbedienstete der Verwaltung";31324,42
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;520;000;565;000;0000000;3211;UMWELTSCHUTZ;Mehrleistungsvergütungen;9392,21
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;520;000;569;000;0000000;3211;UMWELTSCHUTZ;"Sonstige Nebengebühren";699,29
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;520;000;580;000;0000000;3212;UMWELTSCHUTZ;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";1535,54
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;520;000;582;000;0000000;3212;UMWELTSCHUTZ;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";7422,74
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;520;000;617;000;0000000;3224;UMWELTSCHUTZ;"Fahrzeug- und Maschinenkosten";5627,12
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;520;000;618;400;0000000;3224;UMWELTSCHUTZ;"Diverse Maßnahmen";14650,16
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;520;000;631;000;0000000;3222;UMWELTSCHUTZ;Telekommunikationsdienste;0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;520;000;724;000;0000000;3225;UMWELTSCHUTZ;Reisegebühren;165,77
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;520;000;728;500;0000000;3225;UMWELTSCHUTZ;"Entgelte für sonstige Leistungen";6272,67
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;520;000;728;600;0000000;3225;UMWELTSCHUTZ;Energieprojekte;6468,01
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;520;000;728;800;0000000;3225;UMWELTSCHUTZ;"Vergütung Bauhofleistungen";35981,05
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;520;000;729;100;0000000;3225;UMWELTSCHUTZ;Umweltprojekte;2480,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;520;000;729;200;0000000;3225;UMWELTSCHUTZ;Energieprojekte;25674,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;520;000;828;000;0000000;3116;UMWELTSCHUTZ;"Rückersätze von Ausgaben";59906,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;520;000;861;000;0000000;3121;UMWELTSCHUTZ;"Transfers von Ländern, Landesfonds und Landeskammern";500,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;529;000;617;000;0000000;3224;"SONSTIGE EINRICHTUNGEN UND MASSNAHMEN ";"Fahrzeug- und Maschinenkosten";1958,97
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;529;000;728;000;0000000;3225;"SONSTIGE EINRICHTUNGEN UND MASSNAHMEN ";"Kosten für Schädlingsbekämpfung";42432,70
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;529;000;728;800;0000000;3225;"SONSTIGE EINRICHTUNGEN UND MASSNAHMEN ";"Vergütung Bauhofleistungen";11926,08
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;562;000;751;000;0000000;3231;SPRENGELBEITRÄGE;"NÖGUS-Standortbeitrag ";401225,43
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;562;000;752;000;0000000;3231;SPRENGELBEITRÄGE;"NÖKAS-Umlage ";5897352,58
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;562;200;751;000;0000000;3231;SPRENGELBEITRÄGE;"NÖGUS (Standortbeitrag)";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;002;000;1061200;3412;"GEMEINDESTRASSEN UND RADWEGE";Baukosten;1996764,18
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;042;000;2000000;3415;"GEMEINDESTRASSEN UND RADWEGE";"Amts-, Betriebs- und Geschäftsausstattung";28929,64
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;300;000;1061200;3331;"GEMEINDESTRASSEN UND RADWEGE";"Kapitaltransfers von Bund, Bundesfonds und Bundeskammern";862500,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;346;000;0000000;3614;"GEMEINDESTRASSEN UND RADWEGE";"Darlehen Erste Bank";58562,40
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;346;000;1061200;3514;"GEMEINDESTRASSEN UND RADWEGE";Bankdarlehen;700000,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;346;300;0000000;3614;"GEMEINDESTRASSEN UND RADWEGE";"Darlehen Raiffeisenlandesbank NÖ-W";78210,09
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;346;400;0000000;3614;"GEMEINDESTRASSEN UND RADWEGE";"Darlehen Kommunalkredit Austria";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;346;500;0000000;3614;"GEMEINDESTRASSEN UND RADWEGE";"Darlehen Bank Austria-UniCredit";105155,24
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;346;600;0000000;3614;"GEMEINDESTRASSEN UND RADWEGE";"Darlehen BAWAG-PSK";365571,51
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;346;700;0000000;3614;"GEMEINDESTRASSEN UND RADWEGE";"Darlehen Königstettner Hauptgraben Wasserverband";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;346;800;0000000;3614;"GEMEINDESTRASSEN UND RADWEGE";"Darlehen Hypo NOE ";32908,13
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;346;900;0000000;3614;"GEMEINDESTRASSEN UND RADWEGE";"Bankdarlehen Neuaufnahme";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;400;000;0000000;3221;"GEMEINDESTRASSEN UND RADWEGE";"Geringwertige Wirtschaftsgüter (GWG)";273,69
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;400;100;0000000;3221;"GEMEINDESTRASSEN UND RADWEGE";Dienstbekleidung;35,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;510;000;0000000;3211;"GEMEINDESTRASSEN UND RADWEGE";"Geldbezüge Vertragsbedienstete der Verwaltung";112086,44
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;565;000;0000000;3211;"GEMEINDESTRASSEN UND RADWEGE";Mehrleistungsvergütungen;11243,71
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;569;000;0000000;3211;"GEMEINDESTRASSEN UND RADWEGE";"Sonstige Nebengebühren";574,92
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;580;000;0000000;3212;"GEMEINDESTRASSEN UND RADWEGE";"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";2836,35
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;582;000;0000000;3212;"GEMEINDESTRASSEN UND RADWEGE";"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";21369,38
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;611;000;0000000;3224;"GEMEINDESTRASSEN UND RADWEGE";"Instandhaltung der Straßen";292021,25
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;613;000;0000000;3224;"GEMEINDESTRASSEN UND RADWEGE";"Instandhaltung Nebenflächen";232027,04
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;617;000;0000000;3224;"GEMEINDESTRASSEN UND RADWEGE";"Fahrzeug- und Maschinenkosten";225126,95
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;617;001;0000000;3224;"GEMEINDESTRASSEN UND RADWEGE";"Instandhaltung von Fahrzeugen";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;618;000;0000000;3224;"GEMEINDESTRASSEN UND RADWEGE";"Instandhaltung Straßenmöblierung";12112,92
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;618;400;0000000;3224;"GEMEINDESTRASSEN UND RADWEGE";Baumpflege;89105,83
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;619;000;0000000;3224;"GEMEINDESTRASSEN UND RADWEGE";"Instandhaltung Brücken";18489,57
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;631;000;0000000;3222;"GEMEINDESTRASSEN UND RADWEGE";Telekommunikationsdienste;1291,17
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;650;000;0000000;3241;"GEMEINDESTRASSEN UND RADWEGE";Kreditzinsen;190364,09
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;650;100;0000000;3241;"GEMEINDESTRASSEN UND RADWEGE";"Kreditzinsen Neuaufnahme";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;670;000;0000000;3222;"GEMEINDESTRASSEN UND RADWEGE";Versicherungen;262,04
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;710;000;0000000;3225;"GEMEINDESTRASSEN UND RADWEGE";"Öffentliche Abgaben";743,68
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;724;000;0000000;3225;"GEMEINDESTRASSEN UND RADWEGE";Reisegebühren;952,98
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;728;500;0000000;3225;"GEMEINDESTRASSEN UND RADWEGE";"Leistungsentgelte an Firmen";53829,77
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;728;800;0000000;3225;"GEMEINDESTRASSEN UND RADWEGE";"Vergütung Bauhofleistungen";1526423,03
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;810;000;0000000;3114;"GEMEINDESTRASSEN UND RADWEGE";Sondernutzungsentgelte;45490,09
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;828;000;0000000;3116;"GEMEINDESTRASSEN UND RADWEGE";"Rückersätze von Hausnummerntafeln";1173,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;828;100;0000000;3116;"GEMEINDESTRASSEN UND RADWEGE";"Telefongebühren - Ersätze";0,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;829;000;0000000;3116;"GEMEINDESTRASSEN UND RADWEGE";"Sonstige Einnahmen";22304,19
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;861;200;0000000;3121;"GEMEINDESTRASSEN UND RADWEGE";"Zinsenzuschüsse des Landes";579,12
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;000;871;000;1061200;3121;"GEMEINDESTRASSEN UND RADWEGE";"Kapitaltransfers aus Gemeinde-Bedarfszuweisungsmittel";174827,40
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;010;010;000;1061201;3413;"Beschattung Hauptplatz";"Gebäude und Bauten";4080,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;010;346;000;1061201;3514;"Beschattung Hauptplatz";Bankdarlehen;300000,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;100;002;000;1061210;3412;"VERKEHRSBERUHIGUNG LANGENLEBARN";Straßenbauten;222889,01
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;100;346;000;1061210;3514;"VERKEHRSBERUHIGUNG LANGENLEBARN";Bankdarlehen;180000,00
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;100;346;100;0000000;3614;"VERKEHRSBERUHIGUNG LANGENLEBARN";"Darlehen Raiffeisenbank Tulln";129620,91
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;100;650;000;0000000;3241;"VERKEHRSBERUHIGUNG LANGENLEBARN";Kreditzinsen;147094,97
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;100;861;200;0000000;3121;"VERKEHRSBERUHIGUNG LANGENLEBARN";"Zinsenzuschüsse des Landes";1312,50
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;200;346;000;0000000;3614;"INFRASTR. STÄDT. VERKEHRSMASSNAHMEN";"Darlehen Erste Bank";27807,77
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;200;346;100;0000000;3614;"INFRASTR. STÄDT. VERKEHRSMASSNAHMEN";"Darlehen Raiffeisenbank Tulln";62968,58
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;200;346;200;0000000;3614;"INFRASTR. STÄDT. VERKEHRSMASSNAHMEN";"Darlehen Volksbank NÖ AG";48701,40
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;200;346;300;0000000;3614;"INFRASTR. STÄDT. VERKEHRSMASSNAHMEN";"Darlehen Raiffeisenlandesbank NÖ-W";15135,21
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;200;346;500;0000000;3614;"INFRASTR. STÄDT. VERKEHRSMASSNAHMEN";"Darlehen Bank Austria-UniCredit";2300,22
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;200;346;600;0000000;3614;"INFRASTR. STÄDT. VERKEHRSMASSNAHMEN";"Darlehen BAWAG-PSK";40929,91
2024;Niederösterreich;Rechnungsabschluss;Gemeinde;32135;"Tulln an der Donau";Finanzierungshaushalt;612;200;346;800;0000000;3614;"INFRASTR. STÄDT. VERKEHRSMASSNAHMEN";"Darlehen Hypo NOE ";41172,36
